mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
1335,Mr,Josep E.,Pons Grau,,,male,Estonia,Tavernes de la Valldigna (Valencia),19/06/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1335.jpg,,,,,,,https://data.europarl.europa.eu/person/1335
1336,Mr,Eduardo,Punset I Casals,,,male,Estonia,Barcelona,20/11/1936 02:00,22/05/2019 12:00,https://www.europarl.europa.eu/mepphoto/1336.jpg,,,,,,,https://data.europarl.europa.eu/person/1336
1337,Mr,Manuel,Medina Ortega,,,male,Estonia,Arrecife (Las Palmas),15/12/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1337.jpg,,,,,,,https://data.europarl.europa.eu/person/1337
1338,Mr,José María,Montero Zabala,,,male,Estonia,Bilbao (Vizcaya),24/04/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1338.jpg,,,,,,,https://data.europarl.europa.eu/person/1338
1339,Mr,Fernando,Morán López,,,male,Estonia,Avilés (Asturias),25/03/1926 02:00,19/02/2020 01:00,https://www.europarl.europa.eu/mepphoto/1339.jpg,,,,,,,https://data.europarl.europa.eu/person/1339
1340,Mr,Raúl,Morodo Leoncio,,,male,Estonia,El Ferrol (La Coruña),09/01/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1340.jpg,,,,,,,https://data.europarl.europa.eu/person/1340
1341,Mr,Francisco,Oliva Garcia,,,male,Estonia,Málaga,24/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1341.jpg,,,,,,,https://data.europarl.europa.eu/person/1341
1342,Mr,Juan Carlos,Garaikoetxea Urriza,,,male,Estonia,Pamplona (Iruña) (Navarra),02/06/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1342.jpg,,,,,,,https://data.europarl.europa.eu/person/1342
1343,Mr,Manuel,GARCÍA AMIGO,,,male,Estonia,Fuentespreadas (Zamora),02/10/1933 01:00,26/01/2012 01:00,https://www.europarl.europa.eu/mepphoto/1343.jpg,,,,,,,https://data.europarl.europa.eu/person/1343
1344,Mr,Carles-Alfred,Gasòliba i Böhm,,,male,Estonia,Barcelona,22/11/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1344.jpg,,,,,,,https://data.europarl.europa.eu/person/1344
1345,Mr,Antoni,Gutiérrez Díaz,,,male,Estonia,Premiá de Mar (Barcelona),19/01/1929 02:00,06/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1345.jpg,,,,,,,https://data.europarl.europa.eu/person/1345
1346,Mr,Rafael,Calvo Ortega,,,male,Estonia,El Espinar (Segovia),26/08/1933 01:00,,https://www.europarl.europa.eu/mepphoto/1346.jpg,,,,,,,https://data.europarl.europa.eu/person/1346
1347,Mr,Eusebio,Cano Pinto,,,male,Estonia,La Aldea del Puente (Léon),17/08/1940 12:00,21/09/2020 12:00,https://www.europarl.europa.eu/mepphoto/1347.jpg,,,,,,,https://data.europarl.europa.eu/person/1347
1348,Mr,Juan Luis,Colino Salamanca,,,male,Estonia,Valladolid,05/05/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1348.jpg,,,,,,,https://data.europarl.europa.eu/person/1348
1349,Mr,Joan,Colom i Naval,,,male,Estonia,Barcelona,05/07/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1349.jpg,,,,,,,https://data.europarl.europa.eu/person/1349
1350,Mr,Arturo Juan,Escuder Croft,,,male,Estonia,Santa Cruz de Tenerife,26/09/1932 01:00,08/10/1992 01:00,https://www.europarl.europa.eu/mepphoto/1350.jpg,,,,,,,https://data.europarl.europa.eu/person/1350
1351,Mr,Miguel,Arias Cañete,,,male,Estonia,Madrid,24/02/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1351.jpg,,,,,,,https://data.europarl.europa.eu/person/1351
1352,Mr,Enrique,Barón Crespo,,,male,Estonia,Madrid,27/03/1944 01:00,,https://www.europarl.europa.eu/mepphoto/1352.jpg,,,,,,,https://data.europarl.europa.eu/person/1352
1353,Mr,Carlos María,Bru Purón,,,male,Estonia,Astudillo (Palencia),28/02/1927 02:00,,https://www.europarl.europa.eu/mepphoto/1353.jpg,,,,,,,https://data.europarl.europa.eu/person/1353
1354,Mr,Pío,Cabanillas Gallas,,,male,Estonia,Pontevedra,13/11/1923 02:00,10/10/1991 01:00,https://www.europarl.europa.eu/mepphoto/1354.jpg,,,,,,,https://data.europarl.europa.eu/person/1354
1355,Mr,Jesús,Cabezón Alonso,,,male,Estonia,Palencia,09/03/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1355.jpg,,,,,,,https://data.europarl.europa.eu/person/1355
1356,Mr,Joaquim,Miranda,,,male,Portugal,Portalegre,07/09/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1356.jpg,,,,,,,https://data.europarl.europa.eu/person/1356
1357,Mr,Virgílio,Pereira,,,male,Portugal,Funchal,11/01/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1357.jpg,,,,,,,https://data.europarl.europa.eu/person/1357
1358,Mr,Carlos,Pimenta,,,male,Portugal,Lisboa,07/05/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1358.jpg,,,,,,,https://data.europarl.europa.eu/person/1358
1359,Mr,José,Álvarez De Paz,,,male,Estonia,Noceda del Bierzo (Léon),19/11/1935 02:00,16/02/2021 01:00,https://www.europarl.europa.eu/mepphoto/1359.jpg,,,,,,,https://data.europarl.europa.eu/person/1359
1360,Mr,Víctor Manuel,Arbeloa Muru,,,male,Estonia,Mañeru (Navarra),01/01/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1360.jpg,,,,,,,https://data.europarl.europa.eu/person/1360
1361,Ms,Carole,Tongue,,,female,United Kingdom,Lausanne,14/10/1955 01:00,,https://www.europarl.europa.eu/mepphoto/1361.jpg,,,,,,,https://data.europarl.europa.eu/person/1361
1362,Ms,Maria,Belo,,,female,Portugal,Lisboa,27/04/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1362.jpg,,,,,,,https://data.europarl.europa.eu/person/1362
1363,Mr,Francisco António,Lucas Pires,,,male,Portugal,Coimbra,15/09/1944 12:00,22/05/1998 12:00,https://www.europarl.europa.eu/mepphoto/1363.jpg,,,,,,,https://data.europarl.europa.eu/person/1363
1364,Mr,Luís,Marinho,,,male,Portugal,Porto,05/06/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1364.jpg,,,,,,,https://data.europarl.europa.eu/person/1364
1365,Mr,António Joaquim,MARQUES MENDES,,,male,Portugal,"Paranhos, Porto",30/03/1934 01:00,15/06/2015 12:00,https://www.europarl.europa.eu/mepphoto/1365.jpg,,,,,,,https://data.europarl.europa.eu/person/1365
1366,Ms,Janey O'Neil,BUCHAN,,,female,United Kingdom,Glasgow,30/04/1926 01:00,14/01/2012 01:00,https://www.europarl.europa.eu/mepphoto/1366.jpg,,,,,,,https://data.europarl.europa.eu/person/1366
1367,Ms,Christine M.,Crawley,,,female,United Kingdom,"Wicklow, Eire",09/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1367.jpg,,,,,,,https://data.europarl.europa.eu/person/1367
1368,Ms,Margaret E.,Daly,,,female,United Kingdom,Belfast,26/01/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1368.jpg,,,,,,,https://data.europarl.europa.eu/person/1368
1369,Ms,Winifred M.,Ewing,,,female,United Kingdom,Glasgow,10/07/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1369.jpg,,,,,,,https://data.europarl.europa.eu/person/1369
1370,Ms,Caroline,Jackson,,,female,United Kingdom,Penzance (Cornwall),05/11/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1370.jpg,,,,,,,https://data.europarl.europa.eu/person/1370
1371,Mr,José,Barros Moura,,,male,Portugal,Porto,08/10/1944 01:00,25/03/2003 01:00,https://www.europarl.europa.eu/mepphoto/1371.jpg,,,,,,,https://data.europarl.europa.eu/person/1371
1372,Mr,José Vicente,Carvalho Cardoso,,,male,Portugal,Portalegre,19/09/1923 01:00,,https://www.europarl.europa.eu/mepphoto/1372.jpg,,,,,,,https://data.europarl.europa.eu/person/1372
1373,Mr,António Antero,Coimbra Martins,,,male,Portugal,Lisboa,30/01/1927 02:00,19/05/2021 12:00,https://www.europarl.europa.eu/mepphoto/1373.jpg,,,,,,,https://data.europarl.europa.eu/person/1373
1374,Mr,Vasco,Garcia,,,male,Portugal,Carcavelos (Lisboa),21/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1374.jpg,,,,,,,https://data.europarl.europa.eu/person/1374
1375,Mr,Fernando Manuel Santos,Gomes,,,male,Portugal,Vila do Conde,13/04/1946 01:00,,https://www.europarl.europa.eu/mepphoto/1375.jpg,,,,,,,https://data.europarl.europa.eu/person/1375
1376,Mr,John E.,Tomlinson,,,male,United Kingdom,London,01/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1376.jpg,,,,,,,https://data.europarl.europa.eu/person/1376
1377,Mr,Amédée E.,Turner,,,male,United Kingdom,London,26/03/1929 02:00,13/09/2021 12:00,https://www.europarl.europa.eu/mepphoto/1377.jpg,,,,,,,https://data.europarl.europa.eu/person/1377
1378,Mr,Michael J.,Welsh,,,male,United Kingdom,Dovercourt,22/05/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1378.jpg,,,,,,,https://data.europarl.europa.eu/person/1378
1379,Mr,Norman,WEST,,,male,United Kingdom,Barnsley,26/11/1935 02:00,07/09/2009 12:00,https://www.europarl.europa.eu/mepphoto/1379.jpg,,,,,,,https://data.europarl.europa.eu/person/1379
1380,Mr,Rui,Amaral,,,male,Portugal,Porto,25/09/1943 12:00,,https://www.europarl.europa.eu/mepphoto/1380.jpg,,,,,,,https://data.europarl.europa.eu/person/1380
1381,Mr,Llewellyn T.,Smith,,,male,United Kingdom,Newbridge (Gwent),16/04/1944 12:00,26/05/2021 12:00,https://www.europarl.europa.eu/mepphoto/1381.jpg,,,,,,,https://data.europarl.europa.eu/person/1381
1382,Mr,George W.,Stevenson,,,male,United Kingdom,"Maltby, Yorkshire",30/08/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1382.jpg,,,,,,,https://data.europarl.europa.eu/person/1382
1383,Mr,Kenneth A.,Stewart,,,male,United Kingdom,Liverpool,28/07/1925 01:00,02/09/1996 12:00,https://www.europarl.europa.eu/mepphoto/1383.jpg,,,,,,,https://data.europarl.europa.eu/person/1383
1384,Mr,Jack,Stewart-Clark,,,male,United Kingdom,Dalmeny (Scotland),17/09/1929 01:00,,https://www.europarl.europa.eu/mepphoto/1384.jpg,,,,,,,https://data.europarl.europa.eu/person/1384
1385,Mr,Barry H.,Seal,,,male,United Kingdom,Halifax (Yorkshire),28/10/1937 02:00,,https://www.europarl.europa.eu/mepphoto/1385.jpg,,,,,,,https://data.europarl.europa.eu/person/1385
1386,Mr,Madron Richard,Seligman,,,male,United Kingdom,Leatherhead (Surrey),10/11/1918 01:00,,https://www.europarl.europa.eu/mepphoto/1386.jpg,,,,,,,https://data.europarl.europa.eu/person/1386
1387,Mr,Richard J.,Simmonds,,,male,United Kingdom,Maidenhead,02/08/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1387.jpg,,,,,,,https://data.europarl.europa.eu/person/1387
1388,Mr,Anthony M.H.,Simpson,,,male,United Kingdom,Leicester,28/10/1935 02:00,,https://www.europarl.europa.eu/mepphoto/1388.jpg,,,,,,,https://data.europarl.europa.eu/person/1388
1389,Mr,Henry,Plumb,,,male,United Kingdom,Warwickshire,27/03/1925 02:00,15/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1389.jpg,,,,,,,https://data.europarl.europa.eu/person/1389
1390,Mr,Derek,Prag,,,male,United Kingdom,"Merthyr Tydfil (Glamorgan, South Wales)",06/08/1923 01:00,,https://www.europarl.europa.eu/mepphoto/1390.jpg,,,,,,,https://data.europarl.europa.eu/person/1390
1391,Mr,Peter N.,Price,,,male,United Kingdom,Aberdare,19/02/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1391.jpg,,,,,,,https://data.europarl.europa.eu/person/1391
1392,Mr,Christopher J.,PROUT (Lord Kingsland),,,male,United Kingdom,London,01/01/1942 12:00,12/07/2009 12:00,https://www.europarl.europa.eu/mepphoto/1392.jpg,,,,,,,https://data.europarl.europa.eu/person/1392
1393,Mr,James,Scott-Hopkins,,,male,United Kingdom,London,29/11/1921 02:00,11/03/1995 01:00,https://www.europarl.europa.eu/mepphoto/1393.jpg,,,,,,,https://data.europarl.europa.eu/person/1393
1394,Mr,Bill,Newton Dunn,,,male,United Kingdom,Greywell (Hampshire),03/10/1941 12:00,,https://www.europarl.europa.eu/mepphoto/1394.jpg,,,,,,,https://data.europarl.europa.eu/person/1394
1395,Mr,The Lord,O'Hagan,,,male,United Kingdom,London,06/09/1945 12:00,,https://www.europarl.europa.eu/mepphoto/1395.jpg,,,,,,,https://data.europarl.europa.eu/person/1395
1396,Mr,Ian R.K.,PAISLEY,,,male,United Kingdom,Armagh (Northern Ireland),06/04/1926 02:00,12/09/2014 12:00,https://www.europarl.europa.eu/mepphoto/1396.jpg,,,,,,,https://data.europarl.europa.eu/person/1396
1397,Mr,(Ben) George Benjamin,Patterson,,,male,United Kingdom,Hemel Hempstead,21/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1397.jpg,,,,,,,https://data.europarl.europa.eu/person/1397
1398,Mr,James,MOORHOUSE,,,male,United Kingdom,Copenhagen,01/01/1924 02:00,06/01/2014 01:00,https://www.europarl.europa.eu/mepphoto/1398.jpg,,,,,,,https://data.europarl.europa.eu/person/1398
1399,Mr,David R.,Morris,,,male,United Kingdom,Kidderminster,28/01/1930 02:00,24/01/2007 01:00,https://www.europarl.europa.eu/mepphoto/1399.jpg,,,,,,,https://data.europarl.europa.eu/person/1399
1400,Mr,Arthur Stanley,Newens,,,male,United Kingdom,London,04/02/1930 02:00,02/03/2021 01:00,https://www.europarl.europa.eu/mepphoto/1400.jpg,,,,,,,https://data.europarl.europa.eu/person/1400
1401,Mr,Edward,Newman,,,male,United Kingdom,Liverpool,14/05/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1401.jpg,,,,,,,https://data.europarl.europa.eu/person/1401
1402,Mr,Michael,McGowan,,,male,United Kingdom,"Birkenshaw, Bradford",19/05/1940 12:00,,https://www.europarl.europa.eu/mepphoto/1402.jpg,,,,,,,https://data.europarl.europa.eu/person/1402
1403,Mr,David,Martin,,,male,United Kingdom,Edinburgh,26/08/1954 01:00,,https://www.europarl.europa.eu/mepphoto/1403.jpg,,,,,,,https://data.europarl.europa.eu/person/1403
1404,Mr,Hugh R.,McMahon,,,male,United Kingdom,Saltcoats,17/06/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1404.jpg,,,,,,,https://data.europarl.europa.eu/person/1404
1405,Mr,Edward,Mcmillan-Scott,,,male,United Kingdom,Cambridge,15/08/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1405.jpg,,,,,,,https://data.europarl.europa.eu/person/1405
1406,Mr,Thomas,Megahy,,,male,United Kingdom,Wishaw (Lanarkshire),16/07/1929 01:00,05/10/2008 12:00,https://www.europarl.europa.eu/mepphoto/1406.jpg,,,,,,,https://data.europarl.europa.eu/person/1406
1407,Mr,Stephen,Hughes,,,male,United Kingdom,Sunderland,19/08/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1407.jpg,,,,,,,https://data.europarl.europa.eu/person/1407
1408,Mr,John,Hume,,,male,United Kingdom,Derry (Northern Ireland),18/01/1937 02:00,03/08/2020 12:00,https://www.europarl.europa.eu/mepphoto/1408.jpg,,,,,,,https://data.europarl.europa.eu/person/1408
1409,Mr,Christopher Murray,Jackson,,,male,United Kingdom,Norwich,23/05/1935 01:00,13/12/2019 01:00,https://www.europarl.europa.eu/mepphoto/1409.jpg,,,,,,,https://data.europarl.europa.eu/person/1409
1410,Mr,Edward T.,Kellett-Bowman,,,male,United Kingdom,Leeds,25/02/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1410.jpg,,,,,,,https://data.europarl.europa.eu/person/1410
1411,Mr,Alfred,Lomas,,,male,United Kingdom,Stockport,30/04/1928 01:00,06/01/2021 01:00,https://www.europarl.europa.eu/mepphoto/1411.jpg,,,,,,,https://data.europarl.europa.eu/person/1411
1412,Mr,Alexander C.,FALCONER,,,male,United Kingdom,Dundee (Scotland),01/04/1940 01:00,12/08/2012 12:00,https://www.europarl.europa.eu/mepphoto/1412.jpg,,,,,,,https://data.europarl.europa.eu/person/1412
1413,Mr,Glyn,Ford,,,male,United Kingdom,Gloucester,28/01/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1413.jpg,,,,,,,https://data.europarl.europa.eu/person/1413
1414,Mr,Michael J.,Hindley,,,male,United Kingdom,Blackburn,11/04/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1414.jpg,,,,,,,https://data.europarl.europa.eu/person/1414
1415,Mr,Geoffrey W.,Hoon,,,male,United Kingdom,Derby,06/12/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1415.jpg,,,,,,,https://data.europarl.europa.eu/person/1415
1416,Mr,Paul F.,HOWELL,,,male,United Kingdom,King's Lynn (Norfolk),17/01/1951 01:00,20/09/2008 12:00,https://www.europarl.europa.eu/mepphoto/1416.jpg,,,,,,,https://data.europarl.europa.eu/person/1416
1417,Mr,Fred,CATHERWOOD,,,male,United Kingdom,Castledawson,30/01/1925 02:00,30/11/2014 01:00,https://www.europarl.europa.eu/mepphoto/1417.jpg,,,,,,,https://data.europarl.europa.eu/person/1417
1418,Mr,Kenneth D.,Collins,,,male,United Kingdom,Hamilton,12/08/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1418.jpg,,,,,,,https://data.europarl.europa.eu/person/1418
1419,Mr,James,Elles,,,male,United Kingdom,London,03/09/1949 01:00,,https://www.europarl.europa.eu/mepphoto/1419.jpg,,,,,,,https://data.europarl.europa.eu/person/1419
1420,Mr,Michael N.,Elliott,,,male,United Kingdom,London,03/06/1932 01:00,,https://www.europarl.europa.eu/mepphoto/1420.jpg,,,,,,,https://data.europarl.europa.eu/person/1420
1421,Mr,Peter,Beazley,,,male,United Kingdom,Chale (Isle of Wight),09/06/1922 01:00,23/12/2004 01:00,https://www.europarl.europa.eu/mepphoto/1421.jpg,,,,,,,https://data.europarl.europa.eu/person/1421
1422,Mr,Nicholas,BETHELL,,,male,United Kingdom,London,19/07/1938 01:00,08/09/2007 12:00,https://www.europarl.europa.eu/mepphoto/1422.jpg,,,,,,,https://data.europarl.europa.eu/person/1422
1423,Mr,John A.W.,Bird,,,male,United Kingdom,Wolverhampton,06/02/1926 02:00,18/11/1997 01:00,https://www.europarl.europa.eu/mepphoto/1423.jpg,,,,,,,https://data.europarl.europa.eu/person/1423
1424,Mr,Bryan M.D.,Cassidy,,,male,United Kingdom,Leicester,17/02/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1424.jpg,,,,,,,https://data.europarl.europa.eu/person/1424
1425,Ms,Hanja,Maij-Weggen,,,female,Netherlands,Emmen,29/12/1943 01:00,,https://www.europarl.europa.eu/mepphoto/1425.jpg,,,,,,,https://data.europarl.europa.eu/person/1425
1426,Ms,Mary Elizabeth,Banotti,,,female,Ireland,Dublin,29/05/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1426.jpg,,,,,,,https://data.europarl.europa.eu/person/1426
1427,Mr,Gordon J.,Adam,,,male,United Kingdom,Carlisle,28/03/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1427.jpg,,,,,,,https://data.europarl.europa.eu/person/1427
1428,Mr,Richard A.,Balfe,,,male,United Kingdom,Mildenhall (Suffolk),14/05/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1428.jpg,,,,,,,https://data.europarl.europa.eu/person/1428
1429,Mr,Christopher,Beazley,,,male,United Kingdom,Bexhill (Sussex),05/09/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1429.jpg,,,,,,,https://data.europarl.europa.eu/person/1429
1430,Ms,Marijke J.H.,Van Hemeldonck,,,female,Belgium,Hove,23/12/1931 02:00,,https://www.europarl.europa.eu/mepphoto/1430.jpg,,,,,,,https://data.europarl.europa.eu/person/1430
1431,Ms,Marietta,Giannakou,????????,?????????,female,Greece,Gerakion (Lakonias),05/06/1951 01:00,27/02/2022 01:00,https://www.europarl.europa.eu/mepphoto/1431.jpg,,,,,,,https://data.europarl.europa.eu/person/1431
1432,Ms,Hedy,d'Ancona,,,female,Netherlands,'s-Gravenhage,01/10/1937 01:00,,https://www.europarl.europa.eu/mepphoto/1432.jpg,,,,,,,https://data.europarl.europa.eu/person/1432
1433,Ms,Nel B.M.,van Dijk,,,female,Netherlands,Tilburg,22/10/1952 01:00,,https://www.europarl.europa.eu/mepphoto/1433.jpg,,,,,,,https://data.europarl.europa.eu/person/1433
1434,Ms,Jessica E.S.,Larive,,,female,Netherlands,Voorburg,24/11/1945 01:00,,https://www.europarl.europa.eu/mepphoto/1434.jpg,,,,,,,https://data.europarl.europa.eu/person/1434
1435,Mr,(Paddy) Patrick Joseph,Lalor,,,male,Ireland,Dublin,20/07/1926 12:00,29/07/2016 12:00,https://www.europarl.europa.eu/mepphoto/1435.jpg,,,,,,,https://data.europarl.europa.eu/person/1435
1436,Mr,John Joseph,McCartin,,,male,Ireland,Ballinamore (Co. Leitrim),24/04/1939 01:00,,https://www.europarl.europa.eu/mepphoto/1436.jpg,,,,,,,https://data.europarl.europa.eu/person/1436
1437,Mr,Thomas Joseph,Maher,,,male,Ireland,Cashel (Co. Tipperary),29/04/1922 01:00,19/04/2002 12:00,https://www.europarl.europa.eu/mepphoto/1437.jpg,,,,,,,https://data.europarl.europa.eu/person/1437
1439,Ms,Raymonde M.E.A.,Dury,,,female,Belgium,Haine-St.-Paul,22/07/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1439.jpg,,,,,,,https://data.europarl.europa.eu/person/1439
1440,Mr,Eisso P.,Woltjer,,,male,Netherlands,Nieuwe Pekela,09/01/1942 12:00,,https://www.europarl.europa.eu/mepphoto/1440.jpg,,,,,,,https://data.europarl.europa.eu/person/1440
1441,Mr,Niall,Andrews,,,male,Ireland,Dublin,19/08/1937 01:00,16/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1441.jpg,,,,,,,https://data.europarl.europa.eu/person/1441
1442,Mr,Gene,Fitzgerald,,,male,Ireland,Cork,21/08/1932 01:00,14/12/2007 01:00,https://www.europarl.europa.eu/mepphoto/1442.jpg,,,,,,,https://data.europarl.europa.eu/person/1442
1443,Mr,James (Jim),Fitzsimons,,,male,Ireland,Navan (Co. Meath),16/12/1936 02:00,,https://www.europarl.europa.eu/mepphoto/1443.jpg,,,,,,,https://data.europarl.europa.eu/person/1443
1444,Mr,Mark,Killilea,,,male,Ireland,Dublin,05/09/1939 01:00,31/12/2018 01:00,https://www.europarl.europa.eu/mepphoto/1444.jpg,,,,,,,https://data.europarl.europa.eu/person/1444
1445,Mr,Alman,Metten,,,male,Netherlands,Haarlem,09/10/1948 01:00,,https://www.europarl.europa.eu/mepphoto/1445.jpg,,,,,,,https://data.europarl.europa.eu/person/1445
1446,Mr,Hemmo J.,Muntingh,,,male,Netherlands,Amsterdam,30/12/1938 02:00,,https://www.europarl.europa.eu/mepphoto/1446.jpg,,,,,,,https://data.europarl.europa.eu/person/1446
1447,Mr,Jean J.M.,Penders,,,male,Netherlands,Gemert,05/04/1939 02:00,,https://www.europarl.europa.eu/mepphoto/1447.jpg,,,,,,,https://data.europarl.europa.eu/person/1447
1448,Mr,Ben,Visser,,,male,Netherlands,Den Haag,06/02/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1448.jpg,,,,,,,https://data.europarl.europa.eu/person/1448
1449,Mr,Leen,Van Der Waal,,,male,Netherlands,Ridderkerk,23/09/1928 01:00,10/09/2020 12:00,https://www.europarl.europa.eu/mepphoto/1449.jpg,,,,,,,https://data.europarl.europa.eu/person/1449
1450,Mr,Florus A.,Wijsenbeek,,,male,Netherlands,Wassenaar,16/06/1944 12:00,,https://www.europarl.europa.eu/mepphoto/1450.jpg,,,,,,,https://data.europarl.europa.eu/person/1450
1451,Mr,Bouke,Beumer,,,male,Netherlands,Valkenswaard,21/11/1934 02:00,10/04/2022 12:00,https://www.europarl.europa.eu/mepphoto/1451.jpg,,,,,,,https://data.europarl.europa.eu/person/1451
1452,Mr,Petrus A.M.,Cornelissen,,,male,Netherlands,Terheijden,13/01/1934 02:00,15/01/2020 01:00,https://www.europarl.europa.eu/mepphoto/1452.jpg,,,,,,,https://data.europarl.europa.eu/person/1452
1453,Mr,Pieter,DANKERT,,,male,Netherlands,Stiens (Leeuwarderadeel),08/01/1934 02:00,21/06/2003 12:00,https://www.europarl.europa.eu/mepphoto/1453.jpg,,,,,,,https://data.europarl.europa.eu/person/1453
1454,Mr,Gijs M.,de Vries,,,male,Netherlands,New York,22/02/1956 01:00,,https://www.europarl.europa.eu/mepphoto/1454.jpg,,,,,,,https://data.europarl.europa.eu/person/1454
1455,Mr,James L.,JANSSEN van RAAY,,,male,Netherlands,Muntok (Indonesië),01/06/1932 01:00,11/02/2010 01:00,https://www.europarl.europa.eu/mepphoto/1455.jpg,,,,,,,https://data.europarl.europa.eu/person/1455
1456,Mr,Panayotis,Lambrias,??????????,????????,male,Greece,Athina,01/09/1926 01:00,05/03/2001 01:00,https://www.europarl.europa.eu/mepphoto/1456.jpg,,,,,,,https://data.europarl.europa.eu/person/1456
1457,Mr,Christos,Papoutsis,???????,?????????,male,Greece,Larissa,11/04/1953 01:00,,https://www.europarl.europa.eu/mepphoto/1457.jpg,,,,,,,https://data.europarl.europa.eu/person/1457
1458,Mr,Georgios,Romeos,????????,???????,male,Greece,Kerkyra,21/12/1934 02:00,,https://www.europarl.europa.eu/mepphoto/1458.jpg,,,,,,,https://data.europarl.europa.eu/person/1458
1459,Mr,Georgios,Saridakis,????????,??????????,male,Greece,Kritsa Kritis,17/07/1938 01:00,,https://www.europarl.europa.eu/mepphoto/1459.jpg,,,,,,,https://data.europarl.europa.eu/person/1459
1460,Mr,Konstantinos,Stavrou,????????????,???????,male,Greece,Metsovo,20/07/1928 01:00,24/10/2006 12:00,https://www.europarl.europa.eu/mepphoto/1460.jpg,,,,,,,https://data.europarl.europa.eu/person/1460
1461,Mr,Alexandros,Alavanos,??????????,????????,male,Greece,Athina,22/05/1950 01:00,,https://www.europarl.europa.eu/mepphoto/1461.jpg,,,,,,,https://data.europarl.europa.eu/person/1461
1462,Mr,Georgios,Anastassopoulos,????????,??????????????,male,Greece,Kifissia (Athina),25/09/1935 01:00,12/07/2019 12:00,https://www.europarl.europa.eu/mepphoto/1462.jpg,,,,,,,https://data.europarl.europa.eu/person/1462
1463,Mr,Paraskevas,Avgerinos,??????????,?????????,male,Greece,Alonistena Arkadias,19/08/1927 01:00,,https://www.europarl.europa.eu/mepphoto/1463.jpg,,,,,,,https://data.europarl.europa.eu/person/1463
1464,Mr,Efthymios,Christodoulou,????????,????????????,male,Greece,Larissa,02/12/1932 02:00,,https://www.europarl.europa.eu/mepphoto/1464.jpg,,,,,,,https://data.europarl.europa.eu/person/1464
1465,Mr,Dimitrios,Dessylas,?????????,????????,male,Greece,Pyrgos Ilias,12/11/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1465.jpg,,,,,,,https://data.europarl.europa.eu/person/1465
1466,Mr,José H.G.,Happart,,,male,Belgium,Herstal,14/03/1947 01:00,,https://www.europarl.europa.eu/mepphoto/1466.jpg,,,,,,,https://data.europarl.europa.eu/person/1466
